fecha,Estación,Precipitación
2010-10-29,Libaros - Subcomisaría,27mm
2010-10-29,Pronunciamiento - Comisaría,15mm
2010-10-29,Santa Anita - Comisaría,26mm
2010-10-29,Uruguay - Ciudad,19mm
2010-10-29,Villa Mantero - Comisaría,27mm
2010-11-04,Basavilbaso - Comisaría,---mm
2010-11-04,Colonia Elias - Comisaría,---mm
2010-11-04,Estación Herrera - Comisaría,---mm
2010-11-04,Las Moscas - Subcomisaría,---mm
2010-11-04,Libaros - Subcomisaría,---mm
2010-11-04,Pronunciamiento - Comisaría,---mm
2010-11-04,Santa Anita - Comisaría,---mm
2010-11-04,Uruguay - Ciudad,---mm
2010-11-04,Villa Mantero - Comisaría,---mm
2010-11-08,Basavilbaso - Comisaría,20mm
2010-11-08,Colonia Elias - Comisaría,20mm
2010-11-08,Estación Herrera - Comisaría,20mm
2010-11-08,Las Moscas - Subcomisaría,19mm
2010-11-08,Libaros - Subcomisaría,21mm
2010-11-08,Pronunciamiento - Comisaría,20mm
2010-11-08,Santa Anita - Comisaría,18mm
2010-11-08,Uruguay - Ciudad,19mm
2010-11-08,Villa Mantero - Comisaría,21mm
2010-11-19,Basavilbaso - Comisaría,---mm
2010-11-19,Colonia Elias - Comisaría,---mm
2010-11-19,Estación Herrera - Comisaría,---mm
2010-11-19,Las Moscas - Subcomisaría,---mm
2010-11-19,Libaros - Subcomisaría,---mm
2010-11-19,Pronunciamiento - Comisaría,---mm
2010-11-19,Santa Anita - Comisaría,---mm
2010-11-19,Uruguay - Ciudad,---mm
2010-11-19,Villa Mantero - Comisaría,---mm
2010-11-24,Basavilbaso - Comisaría,---mm
2010-11-24,Colonia Elias - Comisaría,---mm
2010-11-24,Estación Herrera - Comisaría,---mm
2010-11-24,Las Moscas - Subcomisaría,---mm
2010-11-24,Libaros - Subcomisaría,---mm
2010-11-24,Pronunciamiento - Comisaría,---mm
2010-11-24,Santa Anita - Comisaría,---mm
2010-11-24,Uruguay - Ciudad,---mm
2010-11-24,Villa Mantero - Comisaría,---mm
2010-11-27,Basavilbaso - Comisaría,---mm
2010-11-27,Colonia Elias - Comisaría,---mm
2010-11-27,Estación Herrera - Comisaría,---mm
2010-11-27,Las Moscas - Subcomisaría,---mm
2010-11-27,Libaros - Subcomisaría,---mm
2010-11-27,Pronunciamiento - Comisaría,---mm
2010-11-27,Santa Anita - Comisaría,---mm
2010-11-27,Uruguay - Ciudad,---mm
2010-11-27,Villa Mantero - Comisaría,---mm
2010-12-02,Basavilbaso - Comisaría,4mm
2010-12-02,Colonia Elias - Comisaría,5mm
2010-12-02,Estación Herrera - Comisaría,4mm
2010-12-02,Las Moscas - Subcomisaría,2mm
2010-12-02,Libaros - Subcomisaría,2mm
2010-12-02,Pronunciamiento - Comisaría,3mm
2010-12-02,Santa Anita - Comisaría,3mm
2010-12-02,Uruguay - Ciudad,2mm
2010-12-02,Villa Mantero - Comisaría,5mm
2010-12-04,Basavilbaso - Comisaría,---mm
2010-12-04,Colonia Elias - Comisaría,---mm
2010-12-04,Estación Herrera - Comisaría,---mm
2010-12-04,Las Moscas - Subcomisaría,---mm
2010-12-04,Libaros - Subcomisaría,---mm
2010-12-04,Pronunciamiento - Comisaría,---mm
2010-12-04,Santa Anita - Comisaría,---mm
2010-12-04,Uruguay - Ciudad,---mm
2010-12-04,Villa Mantero - Comisaría,---mm
2010-12-10,Basavilbaso - Comisaría,---mm
2010-12-10,Colonia Elias - Comisaría,---mm
2010-12-10,Estación Herrera - Comisaría,---mm
2010-12-10,Las Moscas - Subcomisaría,---mm
2010-12-10,Libaros - Subcomisaría,---mm
2010-12-10,Pronunciamiento - Comisaría,---mm
2010-12-10,Santa Anita - Comisaría,---mm
2010-12-10,Uruguay - Ciudad,---mm
2010-12-10,Villa Mantero - Comisaría,---mm
2010-12-11,Basavilbaso - Comisaría,---mm
2010-12-11,Colonia Elias - Comisaría,---mm
2010-12-11,Estación Herrera - Comisaría,---mm
2010-12-11,Las Moscas - Subcomisaría,---mm
2010-12-11,Libaros - Subcomisaría,---mm
2010-12-11,Pronunciamiento - Comisaría,---mm
2010-12-11,Santa Anita - Comisaría,---mm
2010-12-11,Uruguay - Ciudad,---mm
2010-12-11,Villa Mantero - Comisaría,---mm
2010-12-12,Basavilbaso - Comisaría,---mm
2010-12-12,Colonia Elias - Comisaría,---mm
2010-12-12,Estación Herrera - Comisaría,---mm
2010-12-12,Las Moscas - Subcomisaría,---mm
2010-12-12,Libaros - Subcomisaría,---mm
2010-12-12,Pronunciamiento - Comisaría,---mm
2010-12-12,Santa Anita - Comisaría,---mm
2010-12-12,Uruguay - Ciudad,---mm
2010-12-12,Villa Mantero - Comisaría,---mm
2010-12-18,Basavilbaso - Comisaría,5mm
2010-12-18,Colonia Elias - Comisaría,6mm
2010-12-18,Estación Herrera - Comisaría,6mm
2010-12-18,Las Moscas - Subcomisaría,7mm
2010-12-18,Libaros - Subcomisaría,5mm
2010-12-18,Pronunciamiento - Comisaría,6mm
2010-12-18,Santa Anita - Comisaría,5mm
2010-12-18,Uruguay - Ciudad,6mm
2010-12-18,Villa Mantero - Comisaría,6mm
2010-12-19,Basavilbaso - Comisaría,5mm
2010-12-19,Colonia Elias - Comisaría,6mm
2010-12-19,Estación Herrera - Comisaría,6mm
2010-12-19,Las Moscas - Subcomisaría,3mm
2010-12-19,Libaros - Subcomisaría,4mm
2010-12-19,Pronunciamiento - Comisaría,7mm
2010-12-19,Santa Anita - Comisaría,4mm
2010-12-19,Uruguay - Ciudad,5mm
2010-12-19,Villa Mantero - Comisaría,3mm
2011-01-25,Basavilbaso - Comisaría,35mm
2011-01-25,Colonia Elias - Comisaría,14mm
2011-01-25,Estación Herrera - Comisaría,14mm
2011-01-25,Las Moscas - Subcomisaría,32mm
2011-01-25,Libaros - Subcomisaría,20mm
2011-01-25,Pronunciamiento - Comisaría,25mm
2011-01-25,Santa Anita - Comisaría,35mm
2011-01-25,Uruguay - Ciudad,14mm
2011-01-25,Villa Mantero - Comisaría,38mm
2011-01-27,Basavilbaso - Comisaría,---mm
2011-01-27,Colonia Elias - Comisaría,---mm
2011-01-27,Estación Herrera - Comisaría,---mm
2011-01-27,Las Moscas - Subcomisaría,---mm
2011-01-27,Libaros - Subcomisaría,---mm
2011-01-27,Pronunciamiento - Comisaría,---mm
2011-01-27,Santa Anita - Comisaría,---mm
2011-01-27,Uruguay - Ciudad,---mm
2011-01-27,Villa Mantero - Comisaría,---mm
2011-01-28,Basavilbaso - Comisaría,---mm
2011-01-28,Colonia Elias - Comisaría,---mm
2011-01-28,Estación Herrera - Comisaría,---mm
2011-01-28,Las Moscas - Subcomisaría,---mm
