fecha,Estación,Precipitación
2010-12-10,El Carmen - Yeso Oeste,---mm
2010-12-10,El Quebracho - Destacamento Santa Elena,---mm
2010-12-10,Estacas - Destacamento 53,---mm
2010-12-10,Estaquitas - Comisaría Nº 27,---mm
2010-12-10,La Lila - Particular,---mm
2010-12-10,La Paz - Comisaría 1º,---mm
2010-12-10,La Paz - Subprefectura,---mm
2010-12-10,Las Toscas - Destacamento Nº 54,---mm
2010-12-10,Paso Telegrafo - Puesto Caminero,---mm
2010-12-10,Piedras Blancas,---mm
2010-12-10,San Gustavo - Comisaría,---mm
2010-12-10,Santa Elena - Prefectura,---mm
2010-12-10,Tacuara Ombú - Comisaría Nº 24,---mm
2010-12-10,Tacuara Yacaré - Comisaría Nº 23,---mm
2010-12-10,Villa Alcaraz - Comisaría,---mm
2010-12-10,Yeso Oeste -  Subcomisaría Nº 26,---mm
2010-12-11,Alcaraz Sur - Destacamento,---mm
2010-12-11,Bovril - Comisaría,---mm
2010-12-11,Colonia Avigdor,---mm
2010-12-11,Colonia Oficial Nº 3,---mm
2010-12-11,El Carmen - Yeso Oeste,---mm
2010-12-11,El Quebracho - Destacamento Santa Elena,---mm
2010-12-11,Estacas - Destacamento 53,7mm
2010-12-11,Estaquitas - Comisaría Nº 27,---mm
2010-12-11,La Lila - Particular,---mm
2010-12-11,La Paz - Comisaría 1º,5mm
2010-12-11,La Paz - Subprefectura,---mm
2010-12-11,Las Toscas - Destacamento Nº 54,8mm
2010-12-11,Paso Telegrafo - Puesto Caminero,---mm
2010-12-11,Piedras Blancas,---mm
2010-12-11,San Gustavo - Comisaría,8mm
2010-12-11,Santa Elena - Prefectura,---mm
2010-12-11,Tacuara Ombú - Comisaría Nº 24,8mm
2010-12-11,Tacuara Yacaré - Comisaría Nº 23,6mm
2010-12-11,Villa Alcaraz - Comisaría,---mm
2010-12-11,Yeso Oeste -  Subcomisaría Nº 26,---mm
2010-12-12,Alcaraz Sur - Destacamento,---mm
2010-12-12,Bovril - Comisaría,---mm
2010-12-12,Colonia Avigdor,---mm
2010-12-12,Colonia Oficial Nº 3,---mm
2010-12-12,El Carmen - Yeso Oeste,---mm
2010-12-12,El Quebracho - Destacamento Santa Elena,---mm
2010-12-12,Estacas - Destacamento 53,---mm
2010-12-12,Estaquitas - Comisaría Nº 27,---mm
2010-12-12,La Lila - Particular,---mm
2010-12-12,La Paz - Comisaría 1º,---mm
2010-12-12,La Paz - Subprefectura,---mm
2010-12-12,Las Toscas - Destacamento Nº 54,---mm
2010-12-12,Paso Telegrafo - Puesto Caminero,---mm
2010-12-12,Piedras Blancas,---mm
2010-12-12,San Gustavo - Comisaría,---mm
2010-12-12,Santa Elena - Prefectura,---mm
2010-12-12,Tacuara Ombú - Comisaría Nº 24,---mm
2010-12-12,Tacuara Yacaré - Comisaría Nº 23,---mm
2010-12-12,Villa Alcaraz - Comisaría,---mm
2010-12-12,Yeso Oeste -  Subcomisaría Nº 26,---mm
2010-12-18,Alcaraz Sur - Destacamento,15mm
2010-12-18,Bovril - Comisaría,12mm
2010-12-18,Colonia Avigdor,22mm
2010-12-18,Colonia Oficial Nº 3,---mm
2010-12-18,El Carmen - Yeso Oeste,12mm
2010-12-18,El Quebracho - Destacamento Santa Elena,---mm
2010-12-18,Estacas - Destacamento 53,22mm
2010-12-18,Estaquitas - Comisaría Nº 27,20mm
2010-12-18,La Lila - Particular,---mm
2010-12-18,La Paz - Comisaría 1º,16mm
2010-12-18,La Paz - Subprefectura,20mm
2010-12-18,Las Toscas - Destacamento Nº 54,15mm
2010-12-18,Paso Telegrafo - Puesto Caminero,23mm
2010-12-18,Piedras Blancas,11mm
2010-12-18,San Gustavo - Comisaría,17mm
