fecha,Estación,Precipitación
2010-09-27,Febre - Comisaría Nº 19,19mm
2010-09-27,Hernández - Comisaría,14mm
2010-09-27,La Llave - Comisaría Nº 22,---mm
2010-09-27,Lucas González - Est. Agromet. DPH,11mm
2010-09-27,Nogoyá - Puesto Caminero,---mm
2010-09-27,Sección Urquiza - Comisaría Nº 28,---mm
2010-09-28,20 de Septiembre - Comisaría Nº 17,---mm
2010-09-28,Algarrobito - Comisaría Nº 1,---mm
2010-09-28,Aranguren - Comisaría,---mm
2010-09-28,Betbeder - Comisaría,---mm
2010-09-28,Crucesita 3ª - Comisaría,---mm
2010-09-28,Crucesita 7ª - Escuela Nº 87,---mm
2010-09-28,Crucesita 8ª - Comisaría Nº 27,---mm
2010-09-28,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-09-28,El Pueblito - Comisaría Nº 20,---mm
2010-09-28,Febre - Comisaría Nº 19,---mm
2010-09-28,Hernández - Comisaría,---mm
2010-09-28,La Llave - Comisaría Nº 22,---mm
2010-09-28,Lucas González - Est. Agromet. DPH,---mm
2010-09-28,Nogoyá - Puesto Caminero,---mm
2010-09-28,Sección Urquiza - Comisaría Nº 28,---mm
2010-10-01,20 de Septiembre - Comisaría Nº 17,---mm
2010-10-01,Algarrobito - Comisaría Nº 1,---mm
2010-10-01,Aranguren - Comisaría,2mm
2010-10-01,Betbeder - Comisaría,---mm
2010-10-01,Crucesita 3ª - Comisaría,8mm
2010-10-01,Crucesita 7ª - Escuela Nº 87,8mm
2010-10-01,Crucesita 8ª - Comisaría Nº 27,---mm
2010-10-01,Don Cristobal 2ª - Comisaría Nº 21,10mm
2010-10-01,El Pueblito - Comisaría Nº 20,---mm
2010-10-01,Febre - Comisaría Nº 19,---mm
2010-10-01,Hernández - Comisaría,5mm
2010-10-01,La Llave - Comisaría Nº 22,---mm
2010-10-01,Lucas González - Est. Agromet. DPH,---mm
2010-10-01,Nogoyá - Puesto Caminero,---mm
2010-10-01,Sección Urquiza - Comisaría Nº 28,6mm
2010-10-06,20 de Septiembre - Comisaría Nº 17,---mm
2010-10-06,Algarrobito - Comisaría Nº 1,---mm
2010-10-06,Aranguren - Comisaría,23mm
2010-10-06,Betbeder - Comisaría,---mm
2010-10-06,Crucesita 3ª - Comisaría,---mm
2010-10-06,Crucesita 7ª - Escuela Nº 87,17mm
2010-10-06,Crucesita 8ª - Comisaría Nº 27,8mm
2010-10-06,Don Cristobal 2ª - Comisaría Nº 21,15mm
2010-10-06,El Pueblito - Comisaría Nº 20,---mm
2010-10-06,Febre - Comisaría Nº 19,13mm
2010-10-06,Hernández - Comisaría,16mm
2010-10-06,La Llave - Comisaría Nº 22,---mm
2010-10-06,Lucas González - Est. Agromet. DPH,26mm
2010-10-06,Nogoyá - Puesto Caminero,20mm
2010-10-06,Sección Urquiza - Comisaría Nº 28,---mm
2010-10-14,20 de Septiembre - Comisaría Nº 17,---mm
2010-10-14,Algarrobito - Comisaría Nº 1,---mm
2010-10-14,Aranguren - Comisaría,---mm
2010-10-14,Betbeder - Comisaría,---mm
2010-10-14,Crucesita 3ª - Comisaría,---mm
2010-10-14,Crucesita 7ª - Escuela Nº 87,---mm
2010-10-14,Crucesita 8ª - Comisaría Nº 27,---mm
2010-10-14,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-10-14,El Pueblito - Comisaría Nº 20,---mm
2010-10-14,Febre - Comisaría Nº 19,---mm
2010-10-14,Hernández - Comisaría,---mm
2010-10-14,La Llave - Comisaría Nº 22,---mm
2010-10-14,Lucas González - Est. Agromet. DPH,---mm
2010-10-14,Nogoyá - Puesto Caminero,---mm
2010-10-14,Sección Urquiza - Comisaría Nº 28,---mm
2010-10-22,20 de Septiembre - Comisaría Nº 17,---mm
2010-10-22,Algarrobito - Comisaría Nº 1,---mm
2010-10-22,Aranguren - Comisaría,---mm
2010-10-22,Betbeder - Comisaría,---mm
2010-10-22,Crucesita 3ª - Comisaría,---mm
2010-10-22,Crucesita 7ª - Escuela Nº 87,---mm
2010-10-22,Crucesita 8ª - Comisaría Nº 27,---mm
2010-10-22,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-10-22,El Pueblito - Comisaría Nº 20,---mm
2010-10-22,Febre - Comisaría Nº 19,---mm
2010-10-22,Hernández - Comisaría,---mm
2010-10-22,La Llave - Comisaría Nº 22,---mm
2010-10-22,Lucas González - Est. Agromet. DPH,---mm
2010-10-22,Nogoyá - Puesto Caminero,---mm
2010-10-22,Sección Urquiza - Comisaría Nº 28,---mm
2010-10-29,20 de Septiembre - Comisaría Nº 17,---mm
2010-10-29,Algarrobito - Comisaría Nº 1,---mm
2010-10-29,Aranguren - Comisaría,---mm
2010-10-29,Betbeder - Comisaría,---mm
2010-10-29,Crucesita 3ª - Comisaría,---mm
2010-10-29,Crucesita 7ª - Escuela Nº 87,---mm
2010-10-29,Crucesita 8ª - Comisaría Nº 27,---mm
2010-10-29,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-10-29,El Pueblito - Comisaría Nº 20,---mm
2010-10-29,Febre - Comisaría Nº 19,---mm
2010-10-29,Hernández - Comisaría,---mm
2010-10-29,La Llave - Comisaría Nº 22,---mm
2010-10-29,Lucas González - Est. Agromet. DPH,---mm
2010-10-29,Nogoyá - Puesto Caminero,---mm
2010-10-29,Sección Urquiza - Comisaría Nº 28,---mm
2010-11-04,20 de Septiembre - Comisaría Nº 17,---mm
2010-11-04,Algarrobito - Comisaría Nº 1,---mm
2010-11-04,Aranguren - Comisaría,---mm
2010-11-04,Betbeder - Comisaría,---mm
2010-11-04,Crucesita 3ª - Comisaría,---mm
2010-11-04,Crucesita 7ª - Escuela Nº 87,---mm
2010-11-04,Crucesita 8ª - Comisaría Nº 27,---mm
2010-11-04,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-11-04,El Pueblito - Comisaría Nº 20,---mm
2010-11-04,Febre - Comisaría Nº 19,---mm
2010-11-04,Hernández - Comisaría,---mm
2010-11-04,La Llave - Comisaría Nº 22,---mm
2010-11-04,Lucas González - Est. Agromet. DPH,---mm
2010-11-04,Nogoyá - Puesto Caminero,---mm
2010-11-04,Sección Urquiza - Comisaría Nº 28,---mm
2010-11-08,20 de Septiembre - Comisaría Nº 17,1mm
2010-11-08,Algarrobito - Comisaría Nº 1,---mm
2010-11-08,Aranguren - Comisaría,---mm
2010-11-08,Betbeder - Comisaría,---mm
2010-11-08,Crucesita 3ª - Comisaría,---mm
2010-11-08,Crucesita 7ª - Escuela Nº 87,---mm
2010-11-08,Crucesita 8ª - Comisaría Nº 27,---mm
2010-11-08,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-11-08,El Pueblito - Comisaría Nº 20,---mm
2010-11-08,Febre - Comisaría Nº 19,2mm
2010-11-08,Hernández - Comisaría,3mm
2010-11-08,La Llave - Comisaría Nº 22,---mm
2010-11-08,Lucas González - Est. Agromet. DPH,4mm
2010-11-08,Nogoyá - Puesto Caminero,---mm
2010-11-08,Sección Urquiza - Comisaría Nº 28,---mm
2010-11-19,20 de Septiembre - Comisaría Nº 17,---mm
2010-11-19,Algarrobito - Comisaría Nº 1,---mm
2010-11-19,Aranguren - Comisaría,---mm
2010-11-19,Betbeder - Comisaría,---mm
2010-11-19,Crucesita 3ª - Comisaría,---mm
2010-11-19,Crucesita 7ª - Escuela Nº 87,---mm
2010-11-19,Crucesita 8ª - Comisaría Nº 27,---mm
2010-11-19,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-11-19,El Pueblito - Comisaría Nº 20,---mm
2010-11-19,Febre - Comisaría Nº 19,---mm
2010-11-19,Hernández - Comisaría,---mm
2010-11-19,La Llave - Comisaría Nº 22,---mm
2010-11-19,Lucas González - Est. Agromet. DPH,---mm
2010-11-19,Nogoyá - Puesto Caminero,---mm
2010-11-19,Sección Urquiza - Comisaría Nº 28,---mm
2010-11-24,20 de Septiembre - Comisaría Nº 17,---mm
2010-11-24,Algarrobito - Comisaría Nº 1,---mm
2010-11-24,Aranguren - Comisaría,---mm
2010-11-24,Betbeder - Comisaría,---mm
2010-11-24,Crucesita 3ª - Comisaría,---mm
