fecha,Estación,Precipitación
2011-07-29,San Salvador - Comisaría,---mm
2011-08-01,General Campos - Comisaría,60mm
2011-08-01,San Salvador - Comisaría,55mm
2011-08-15,General Campos - Comisaría,28mm
2011-08-15,San Salvador - Comisaría,16mm
2011-08-16,General Campos - Comisaría,5mm
2011-08-16,San Salvador - Comisaría,11mm
2011-08-18,General Campos - Comisaría,1mm
2011-08-18,San Salvador - Comisaría,1mm
2011-08-27,General Campos - Comisaría,14mm
2011-08-27,San Salvador - Comisaría,18mm
2011-09-16,General Campos - Comisaría,22mm
2011-09-16,San Salvador - Comisaría,18mm
2011-09-17,General Campos - Comisaría,---mm
2011-09-17,San Salvador - Comisaría,---mm
2011-09-30,General Campos - Comisaría,80mm
2011-09-30,San Salvador - Comisaría,61mm
2011-10-04,General Campos - Comisaría,5mm
2011-10-04,San Salvador - Comisaría,8mm
2011-10-06,General Campos - Comisaría,18mm
2011-10-06,San Salvador - Comisaría,35mm
2011-10-07,General Campos - Comisaría,53mm
2011-10-07,San Salvador - Comisaría,55mm
2011-10-09,General Campos - Comisaría,---mm
2011-10-09,San Salvador - Comisaría,---mm
2011-10-12,General Campos - Comisaría,80mm
2011-10-12,San Salvador - Comisaría,61mm
2011-10-18,General Campos - Comisaría,---mm
2011-10-18,San Salvador - Comisaría,---mm
2011-10-22,General Campos - Comisaría,37mm
2011-10-22,San Salvador - Comisaría,81mm
2011-10-23,General Campos - Comisaría,54mm
2011-10-23,San Salvador - Comisaría,89mm
2011-10-24,General Campos - Comisaría,30mm
2011-10-24,San Salvador - Comisaría,20mm
2011-10-25,General Campos - Comisaría,6mm
2011-10-25,San Salvador - Comisaría,3mm
2011-10-28,General Campos - Comisaría,---mm
2011-10-28,San Salvador - Comisaría,---mm
2011-10-29,General Campos - Comisaría,---mm
2011-10-29,San Salvador - Comisaría,---mm
2011-11-04,General Campos - Comisaría,---mm
2011-11-04,San Salvador - Comisaría,---mm
2011-11-09,General Campos - Comisaría,58mm
2011-11-09,San Salvador - Comisaría,62mm
2011-11-19,General Campos - Comisaría,14mm
2011-11-19,San Salvador - Comisaría,22mm
2011-11-20,General Campos - Comisaría,0mm
2011-11-20,San Salvador - Comisaría,0mm
2011-11-21,General Campos - Comisaría,25mm
2011-11-21,San Salvador - Comisaría,27mm
2011-11-28,General Campos - Comisaría,---mm
2011-11-28,San Salvador - Comisaría,---mm
2011-11-30,General Campos - Comisaría,---mm
2011-11-30,San Salvador - Comisaría,---mm
2011-12-05,General Campos - Comisaría,---mm
2011-12-05,San Salvador - Comisaría,---mm
2011-12-21,General Campos - Comisaría,6mm
2011-12-21,San Salvador - Comisaría,13mm
2011-12-22,General Campos - Comisaría,5mm
2011-12-22,San Salvador - Comisaría,5mm
2011-12-23,General Campos - Comisaría,30mm
2011-12-23,San Salvador - Comisaría,4mm
2012-01-03,General Campos - Comisaría,21mm
2012-01-03,San Salvador - Comisaría,9mm
2012-01-11,General Campos - Comisaría,---mm
2012-01-11,San Salvador - Comisaría,---mm
2012-01-20,General Campos - Comisaría,---mm
2012-01-20,San Salvador - Comisaría,2mm
2012-01-21,General Campos - Comisaría,21mm
2012-01-21,San Salvador - Comisaría,36mm
2012-01-24,General Campos - Comisaría,48mm
2012-01-24,San Salvador - Comisaría,49mm
2012-01-30,General Campos - Comisaría,---mm
2012-01-30,San Salvador - Comisaría,---mm
2012-01-31,General Campos - Comisaría,6mm
2012-01-31,San Salvador - Comisaría,11mm
2012-02-01,General Campos - Comisaría,27mm
2012-02-01,San Salvador - Comisaría,21mm
2012-02-02,General Campos - Comisaría,5mm
2012-02-02,San Salvador - Comisaría,3mm
2012-02-04,General Campos - Comisaría,---mm
2012-02-04,San Salvador - Comisaría,---mm
2012-02-05,General Campos - Comisaría,70mm
2012-02-05,San Salvador - Comisaría,40mm
2012-02-06,General Campos - Comisaría,4mm
2012-02-06,San Salvador - Comisaría,13mm
2012-02-07,General Campos - Comisaría,---mm
2012-02-07,San Salvador - Comisaría,---mm
2012-02-16,General Campos - Comisaría,---mm
2012-02-16,San Salvador - Comisaría,---mm
2012-02-18,General Campos - Comisaría,---mm
2012-02-18,San Salvador - Comisaría,---mm
2012-02-19,General Campos - Comisaría,---mm
2012-02-19,San Salvador - Comisaría,---mm
2012-02-20,General Campos - Comisaría,---mm
2012-02-20,San Salvador - Comisaría,---mm
2012-02-21,General Campos - Comisaría,---mm
2012-02-21,San Salvador - Comisaría,---mm
2012-02-26,General Campos - Comisaría,---mm
2012-02-26,San Salvador - Comisaría,---mm
2012-02-28,General Campos - Comisaría,60mm
2012-02-28,San Salvador - Comisaría,104mm
2012-02-29,General Campos - Comisaría,146mm
2012-02-29,San Salvador - Comisaría,151mm
2012-03-01,General Campos - Comisaría,---mm
2012-03-01,San Salvador - Comisaría,---mm
2012-03-05,General Campos - Comisaría,26mm
2012-03-05,San Salvador - Comisaría,7mm
2012-03-06,General Campos - Comisaría,---mm
2012-03-06,San Salvador - Comisaría,4mm
2012-03-08,General Campos - Comisaría,---mm
2012-03-08,San Salvador - Comisaría,---mm
2012-03-12,General Campos - Comisaría,---mm
2012-03-12,San Salvador - Comisaría,---mm
2012-03-13,General Campos - Comisaría,11mm
2012-03-13,San Salvador - Comisaría,36mm
2012-03-19,General Campos - Comisaría,5mm
2012-03-19,San Salvador - Comisaría,17mm
2012-03-20,General Campos - Comisaría,15mm
2012-03-20,San Salvador - Comisaría,25mm
2012-03-21,General Campos - Comisaría,---mm
2012-03-21,San Salvador - Comisaría,---mm
2012-03-24,General Campos - Comisaría,---mm
2012-03-24,San Salvador - Comisaría,---mm
2012-03-25,General Campos - Comisaría,13mm
2012-03-25,San Salvador - Comisaría,10mm
2012-04-04,General Campos - Comisaría,7mm
2012-04-04,San Salvador - Comisaría,28mm
2012-04-07,General Campos - Comisaría,---mm
2012-04-07,San Salvador - Comisaría,---mm
2012-04-09,General Campos - Comisaría,6mm
2012-04-09,San Salvador - Comisaría,4mm
2012-04-10,General Campos - Comisaría,---mm
2012-04-10,San Salvador - Comisaría,---mm
2012-04-14,General Campos - Comisaría,---mm
2012-04-14,San Salvador - Comisaría,---mm
2012-04-16,General Campos - Comisaría,---mm
2012-04-16,San Salvador - Comisaría,---mm
2012-04-18,General Campos - Comisaría,---mm
2012-04-18,San Salvador - Comisaría,---mm
2012-04-19,General Campos - Comisaría,---mm
2012-04-19,San Salvador - Comisaría,---mm
