fecha,Estación,Precipitación
2010-11-08,Raíces Oeste - Comisaría Nº 29,18mm
2010-11-08,Villa Clara - Comisaría,19mm
2010-11-08,Villa Dominguez - Comisaría,8mm
2010-11-19,Ingeniero Sajaroff - Subcomisaría,---mm
2010-11-19,Lucas Norte - Subcomisaría,---mm
2010-11-19,Lucas Sur I - Subcomisaría,---mm
2010-11-19,Mojones Norte - Comisaría Nº 22,---mm
2010-11-19,Mojones Sur I - Comisaría Nº 27,---mm
2010-11-19,Paso de La Laguna - Raíces Oeste,---mm
2010-11-19,Raíces Oeste - Comisaría Nº 29,---mm
2010-11-19,Villa Clara - Comisaría,---mm
2010-11-19,Villa Dominguez - Comisaría,---mm
2010-11-24,Ingeniero Sajaroff - Subcomisaría,---mm
2010-11-24,Lucas Norte - Subcomisaría,---mm
2010-11-24,Lucas Sur I - Subcomisaría,---mm
2010-11-24,Mojones Norte - Comisaría Nº 22,---mm
2010-11-24,Mojones Sur I - Comisaría Nº 27,---mm
2010-11-24,Paso de La Laguna - Raíces Oeste,---mm
2010-11-24,Raíces Oeste - Comisaría Nº 29,---mm
2010-11-24,Villa Clara - Comisaría,---mm
2010-11-24,Villa Dominguez - Comisaría,---mm
2010-11-27,Ingeniero Sajaroff - Subcomisaría,---mm
2010-11-27,Lucas Norte - Subcomisaría,15mm
2010-11-27,Lucas Sur I - Subcomisaría,---mm
2010-11-27,Mojones Norte - Comisaría Nº 22,13mm
2010-11-27,Mojones Sur I - Comisaría Nº 27,7mm
2010-11-27,Paso de La Laguna - Raíces Oeste,11mm
2010-11-27,Raíces Oeste - Comisaría Nº 29,5mm
2010-11-27,Villa Clara - Comisaría,12mm
2010-11-27,Villa Dominguez - Comisaría,6mm
2010-12-02,Ingeniero Sajaroff - Subcomisaría,14mm
2010-12-02,Lucas Norte - Subcomisaría,0mm
2010-12-02,Lucas Sur I - Subcomisaría,0mm
2010-12-02,Mojones Norte - Comisaría Nº 22,0mm
2010-12-02,Mojones Sur I - Comisaría Nº 27,0mm
2010-12-02,Paso de La Laguna - Raíces Oeste,16mm
2010-12-02,Raíces Oeste - Comisaría Nº 29,15mm
2010-12-02,Villa Clara - Comisaría,9mm
2010-12-02,Villa Dominguez - Comisaría,20mm
2010-12-04,Ingeniero Sajaroff - Subcomisaría,---mm
2010-12-04,Lucas Norte - Subcomisaría,---mm
2010-12-04,Lucas Sur I - Subcomisaría,---mm
2010-12-04,Mojones Norte - Comisaría Nº 22,---mm
2010-12-04,Mojones Sur I - Comisaría Nº 27,---mm
2010-12-04,Paso de La Laguna - Raíces Oeste,---mm
2010-12-04,Raíces Oeste - Comisaría Nº 29,---mm
2010-12-04,Villa Clara - Comisaría,---mm
2010-12-04,Villa Dominguez - Comisaría,---mm
2010-12-10,Ingeniero Sajaroff - Subcomisaría,---mm
2010-12-10,Lucas Norte - Subcomisaría,---mm
2010-12-10,Lucas Sur I - Subcomisaría,---mm
