fecha,Estación,Precipitación
2012-06-14,Conscripto Bernardi - Comisaría,---mm
2012-06-14,El Cimarrón - Comisaría,4mm
2012-06-14,Elias Romero - Dto. Moreyra - Comisaría,4mm
2012-06-14,Federal - Brigada Abigeato,---mm
2012-06-14,Federal - Jefatura Departamental,3mm
2012-06-14,La Calandria - Comisaría,6mm
2012-06-14,Nueva Vizcaya - Comisaría,---mm
2012-06-14,Sauce de Luna - Comisaría,5mm
2012-06-15,Banderas,---mm
2012-06-15,Chañar - Comisaría,---mm
2012-06-15,Conscripto Bernardi - Comisaría,---mm
2012-06-15,El Cimarrón - Comisaría,---mm
2012-06-15,Elias Romero - Dto. Moreyra - Comisaría,15mm
2012-06-15,Federal - Brigada Abigeato,---mm
2012-06-15,Federal - Jefatura Departamental,---mm
2012-06-15,La Calandria - Comisaría,---mm
2012-06-15,Nueva Vizcaya - Comisaría,5mm
2012-06-15,Sauce de Luna - Comisaría,---mm
2012-06-17,Banderas,---mm
2012-06-17,Chañar - Comisaría,8mm
2012-06-17,Conscripto Bernardi - Comisaría,5mm
2012-06-17,El Cimarrón - Comisaría,5mm
2012-06-17,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-06-17,Federal - Brigada Abigeato,---mm
2012-06-17,Federal - Jefatura Departamental,3mm
2012-06-17,La Calandria - Comisaría,---mm
2012-06-17,Nueva Vizcaya - Comisaría,---mm
2012-06-17,Sauce de Luna - Comisaría,---mm
2012-07-02,Banderas,---mm
2012-07-02,Chañar - Comisaría,---mm
2012-07-02,Conscripto Bernardi - Comisaría,---mm
2012-07-02,El Cimarrón - Comisaría,---mm
2012-07-02,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-07-02,Federal - Brigada Abigeato,---mm
2012-07-02,Federal - Jefatura Departamental,---mm
2012-07-02,La Calandria - Comisaría,---mm
2012-07-02,Nueva Vizcaya - Comisaría,---mm
2012-07-02,Sauce de Luna - Comisaría,---mm
2012-07-03,Banderas,5mm
2012-07-03,Chañar - Comisaría,---mm
2012-07-03,Conscripto Bernardi - Comisaría,5mm
2012-07-03,El Cimarrón - Comisaría,---mm
2012-07-03,Elias Romero - Dto. Moreyra - Comisaría,7mm
2012-07-03,Federal - Brigada Abigeato,2mm
2012-07-03,Federal - Jefatura Departamental,5mm
2012-07-03,La Calandria - Comisaría,5mm
2012-07-03,Nueva Vizcaya - Comisaría,---mm
2012-07-03,Sauce de Luna - Comisaría,2mm
2012-07-04,Banderas,3mm
2012-07-04,Chañar - Comisaría,6mm
2012-07-04,Conscripto Bernardi - Comisaría,0mm
2012-07-04,El Cimarrón - Comisaría,5mm
2012-07-04,Elias Romero - Dto. Moreyra - Comisaría,7mm
2012-07-04,Federal - Brigada Abigeato,2mm
2012-07-04,Federal - Jefatura Departamental,2mm
2012-07-04,La Calandria - Comisaría,0mm
2012-07-04,Nueva Vizcaya - Comisaría,---mm
2012-07-04,Sauce de Luna - Comisaría,0mm
2012-08-04,Banderas,---mm
2012-08-04,Chañar - Comisaría,---mm
2012-08-04,Conscripto Bernardi - Comisaría,---mm
2012-08-04,El Cimarrón - Comisaría,---mm
2012-08-04,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-08-04,Federal - Brigada Abigeato,---mm
2012-08-04,Federal - Jefatura Departamental,---mm
2012-08-04,La Calandria - Comisaría,---mm
2012-08-04,Nueva Vizcaya - Comisaría,---mm
2012-08-04,Sauce de Luna - Comisaría,---mm
2012-08-05,Banderas,---mm
2012-08-05,Chañar - Comisaría,---mm
2012-08-05,Conscripto Bernardi - Comisaría,---mm
2012-08-05,El Cimarrón - Comisaría,---mm
2012-08-05,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-08-05,Federal - Brigada Abigeato,---mm
2012-08-05,Federal - Jefatura Departamental,---mm
2012-08-05,La Calandria - Comisaría,---mm
2012-08-05,Nueva Vizcaya - Comisaría,---mm
2012-08-05,Sauce de Luna - Comisaría,---mm
2012-08-07,Banderas,1mm
2012-08-07,Chañar - Comisaría,6mm
2012-08-07,Conscripto Bernardi - Comisaría,2mm
2012-08-07,El Cimarrón - Comisaría,1mm
2012-08-07,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-08-07,Federal - Brigada Abigeato,---mm
2012-08-07,Federal - Jefatura Departamental,2mm
2012-08-07,La Calandria - Comisaría,---mm
2012-08-07,Nueva Vizcaya - Comisaría,---mm
2012-08-07,Sauce de Luna - Comisaría,1mm
2012-08-11,Banderas,3mm
2012-08-11,Chañar - Comisaría,3mm
2012-08-11,Conscripto Bernardi - Comisaría,1mm
2012-08-11,El Cimarrón - Comisaría,1mm
2012-08-11,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-08-11,Federal - Brigada Abigeato,---mm
2012-08-11,Federal - Jefatura Departamental,---mm
2012-08-11,La Calandria - Comisaría,---mm
2012-08-11,Nueva Vizcaya - Comisaría,---mm
2012-08-11,Sauce de Luna - Comisaría,4mm
2012-08-12,Banderas,3mm
2012-08-12,Chañar - Comisaría,11mm
2012-08-12,Conscripto Bernardi - Comisaría,1mm
2012-08-12,El Cimarrón - Comisaría,7mm
2012-08-12,Elias Romero - Dto. Moreyra - Comisaría,4mm
2012-08-12,Federal - Brigada Abigeato,---mm
2012-08-12,Federal - Jefatura Departamental,4mm
2012-08-12,La Calandria - Comisaría,9mm
2012-08-12,Nueva Vizcaya - Comisaría,---mm
2012-08-12,Sauce de Luna - Comisaría,7mm
2012-08-14,Banderas,---mm
2012-08-14,Chañar - Comisaría,---mm
2012-08-14,Conscripto Bernardi - Comisaría,---mm
2012-08-14,El Cimarrón - Comisaría,---mm
2012-08-14,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-08-14,Federal - Brigada Abigeato,---mm
2012-08-14,Federal - Jefatura Departamental,---mm
2012-08-14,La Calandria - Comisaría,---mm
2012-08-14,Nueva Vizcaya - Comisaría,---mm
2012-08-14,Sauce de Luna - Comisaría,---mm
2012-08-15,Banderas,2mm
2012-08-15,Chañar - Comisaría,3mm
2012-08-15,Conscripto Bernardi - Comisaría,4mm
2012-08-15,El Cimarrón - Comisaría,2mm
2012-08-15,Elias Romero - Dto. Moreyra - Comisaría,4mm
2012-08-15,Federal - Brigada Abigeato,2mm
2012-08-15,Federal - Jefatura Departamental,2mm
2012-08-15,La Calandria - Comisaría,2mm
2012-08-15,Nueva Vizcaya - Comisaría,---mm
2012-08-15,Sauce de Luna - Comisaría,10mm
2012-08-16,Banderas,---mm
2012-08-16,Chañar - Comisaría,5mm
2012-08-16,Conscripto Bernardi - Comisaría,---mm
2012-08-16,El Cimarrón - Comisaría,---mm
2012-08-16,Elias Romero - Dto. Moreyra - Comisaría,5mm
2012-08-16,Federal - Brigada Abigeato,---mm
2012-08-16,Federal - Jefatura Departamental,---mm
2012-08-16,La Calandria - Comisaría,13mm
2012-08-16,Nueva Vizcaya - Comisaría,6mm
2012-08-16,Sauce de Luna - Comisaría,9mm
2012-08-17,Banderas,45mm
2012-08-17,Chañar - Comisaría,57mm
2012-08-17,Conscripto Bernardi - Comisaría,68mm
2012-08-17,El Cimarrón - Comisaría,70mm
2012-08-17,Elias Romero - Dto. Moreyra - Comisaría,58mm
2012-08-17,Federal - Brigada Abigeato,56mm
2012-08-17,Federal - Jefatura Departamental,56mm
2012-08-17,La Calandria - Comisaría,61mm
2012-08-17,Nueva Vizcaya - Comisaría,---mm
2012-08-17,Sauce de Luna - Comisaría,67mm
2012-08-20,Banderas,22mm
2012-08-20,Chañar - Comisaría,45mm
2012-08-20,Conscripto Bernardi - Comisaría,15mm
2012-08-20,El Cimarrón - Comisaría,29mm
2012-08-20,Elias Romero - Dto. Moreyra - Comisaría,50mm
2012-08-20,Federal - Brigada Abigeato,42mm
2012-08-20,Federal - Jefatura Departamental,42mm
2012-08-20,La Calandria - Comisaría,45mm
2012-08-20,Nueva Vizcaya - Comisaría,---mm
2012-08-20,Sauce de Luna - Comisaría,12mm
2012-08-23,Banderas,---mm
2012-08-23,Chañar - Comisaría,---mm
2012-08-23,Conscripto Bernardi - Comisaría,---mm
2012-08-23,El Cimarrón - Comisaría,---mm
2012-08-23,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-08-23,Federal - Brigada Abigeato,---mm
2012-08-23,Federal - Jefatura Departamental,---mm
2012-08-23,La Calandria - Comisaría,---mm
2012-08-23,Nueva Vizcaya - Comisaría,---mm
2012-08-23,Sauce de Luna - Comisaría,---mm
2012-08-24,Banderas,7mm
2012-08-24,Chañar - Comisaría,10mm
2012-08-24,Conscripto Bernardi - Comisaría,12mm
2012-08-24,El Cimarrón - Comisaría,7mm
2012-08-24,Elias Romero - Dto. Moreyra - Comisaría,14mm
2012-08-24,Federal - Brigada Abigeato,---mm
2012-08-24,Federal - Jefatura Departamental,6mm
2012-08-24,La Calandria - Comisaría,0mm
2012-08-24,Nueva Vizcaya - Comisaría,---mm
2012-08-24,Sauce de Luna - Comisaría,17mm
2012-09-04,Banderas,---mm
2012-09-04,Chañar - Comisaría,---mm
2012-09-04,Conscripto Bernardi - Comisaría,---mm
2012-09-04,El Cimarrón - Comisaría,---mm
2012-09-04,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-09-04,Federal - Brigada Abigeato,---mm
2012-09-04,Federal - Jefatura Departamental,---mm
2012-09-04,La Calandria - Comisaría,---mm
2012-09-04,Nueva Vizcaya - Comisaría,---mm
2012-09-04,Sauce de Luna - Comisaría,---mm
2012-09-05,Banderas,4mm
2012-09-05,Chañar - Comisaría,15mm
2012-09-05,Conscripto Bernardi - Comisaría,5mm
2012-09-05,El Cimarrón - Comisaría,16mm
2012-09-05,Elias Romero - Dto. Moreyra - Comisaría,5mm
2012-09-05,Federal - Brigada Abigeato,16mm
2012-09-05,Federal - Jefatura Departamental,15mm
2012-09-05,La Calandria - Comisaría,17mm
2012-09-05,Nueva Vizcaya - Comisaría,10mm
2012-09-05,Sauce de Luna - Comisaría,12mm
2012-09-06,Banderas,44mm
2012-09-06,Chañar - Comisaría,79mm
2012-09-06,Conscripto Bernardi - Comisaría,52mm
2012-09-06,El Cimarrón - Comisaría,60mm
2012-09-06,Elias Romero - Dto. Moreyra - Comisaría,81mm
2012-09-06,Federal - Brigada Abigeato,81mm
2012-09-06,Federal - Jefatura Departamental,81mm
2012-09-06,La Calandria - Comisaría,72mm
2012-09-06,Nueva Vizcaya - Comisaría,---mm
2012-09-06,Sauce de Luna - Comisaría,55mm
2012-09-07,Banderas,---mm
2012-09-07,Chañar - Comisaría,---mm
2012-09-07,Conscripto Bernardi - Comisaría,---mm
2012-09-07,El Cimarrón - Comisaría,---mm
2012-09-07,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-09-07,Federal - Brigada Abigeato,---mm
2012-09-07,Federal - Jefatura Departamental,---mm
2012-09-07,La Calandria - Comisaría,---mm
2012-09-07,Nueva Vizcaya - Comisaría,---mm
2012-09-07,Sauce de Luna - Comisaría,---mm
2012-09-17,Banderas,10mm
2012-09-17,Chañar - Comisaría,10mm
2012-09-17,Conscripto Bernardi - Comisaría,4mm
2012-09-17,El Cimarrón - Comisaría,6mm
2012-09-17,Elias Romero - Dto. Moreyra - Comisaría,5mm
2012-09-17,Federal - Brigada Abigeato,---mm
2012-09-17,Federal - Jefatura Departamental,8mm
2012-09-17,La Calandria - Comisaría,7mm
2012-09-17,Nueva Vizcaya - Comisaría,8mm
2012-09-17,Sauce de Luna - Comisaría,2mm
2012-09-18,Banderas,24mm
2012-09-18,Chañar - Comisaría,24mm
2012-09-18,Conscripto Bernardi - Comisaría,20mm
2012-09-18,El Cimarrón - Comisaría,26mm
2012-09-18,Elias Romero - Dto. Moreyra - Comisaría,18mm
2012-09-18,Federal - Brigada Abigeato,---mm
2012-09-18,Federal - Jefatura Departamental,16mm
2012-09-18,La Calandria - Comisaría,22mm
2012-09-18,Nueva Vizcaya - Comisaría,---mm
2012-09-18,Sauce de Luna - Comisaría,17mm
2012-09-24,Banderas,---mm
2012-09-24,Chañar - Comisaría,---mm
2012-09-24,Conscripto Bernardi - Comisaría,---mm
2012-09-24,El Cimarrón - Comisaría,---mm
2012-09-24,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-09-24,Federal - Brigada Abigeato,---mm
2012-09-24,Federal - Jefatura Departamental,---mm
2012-09-24,La Calandria - Comisaría,---mm
2012-09-24,Nueva Vizcaya - Comisaría,---mm
2012-09-24,Sauce de Luna - Comisaría,---mm
2012-09-30,Banderas,---mm
2012-09-30,Chañar - Comisaría,---mm
2012-09-30,Conscripto Bernardi - Comisaría,---mm
2012-09-30,El Cimarrón - Comisaría,---mm
2012-09-30,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-09-30,Federal - Brigada Abigeato,---mm
2012-09-30,Federal - Jefatura Departamental,---mm
2012-09-30,La Calandria - Comisaría,---mm
2012-09-30,Nueva Vizcaya - Comisaría,---mm
2012-09-30,Sauce de Luna - Comisaría,---mm
2012-10-01,Banderas,---mm
2012-10-01,Chañar - Comisaría,---mm
2012-10-01,Conscripto Bernardi - Comisaría,---mm
2012-10-01,El Cimarrón - Comisaría,---mm
2012-10-01,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-01,Federal - Brigada Abigeato,---mm
2012-10-01,Federal - Jefatura Departamental,---mm
2012-10-01,La Calandria - Comisaría,---mm
2012-10-01,Nueva Vizcaya - Comisaría,---mm
2012-10-01,Sauce de Luna - Comisaría,---mm
2012-10-02,Banderas,---mm
2012-10-02,Chañar - Comisaría,---mm
2012-10-02,Conscripto Bernardi - Comisaría,---mm
2012-10-02,El Cimarrón - Comisaría,---mm
2012-10-02,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-02,Federal - Brigada Abigeato,---mm
2012-10-02,Federal - Jefatura Departamental,---mm
2012-10-02,La Calandria - Comisaría,---mm
2012-10-02,Nueva Vizcaya - Comisaría,---mm
2012-10-02,Sauce de Luna - Comisaría,---mm
2012-10-05,Banderas,---mm
2012-10-05,Chañar - Comisaría,---mm
2012-10-05,Conscripto Bernardi - Comisaría,---mm
2012-10-05,El Cimarrón - Comisaría,---mm
2012-10-05,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-05,Federal - Brigada Abigeato,---mm
2012-10-05,Federal - Jefatura Departamental,---mm
2012-10-05,La Calandria - Comisaría,---mm
2012-10-05,Nueva Vizcaya - Comisaría,---mm
2012-10-05,Sauce de Luna - Comisaría,---mm
2012-10-06,Banderas,---mm
2012-10-06,Chañar - Comisaría,165mm
2012-10-06,Conscripto Bernardi - Comisaría,15mm
2012-10-06,El Cimarrón - Comisaría,70mm
2012-10-06,Elias Romero - Dto. Moreyra - Comisaría,15mm
2012-10-06,Federal - Brigada Abigeato,---mm
2012-10-06,Federal - Jefatura Departamental,134mm
2012-10-06,La Calandria - Comisaría,126mm
2012-10-06,Nueva Vizcaya - Comisaría,---mm
2012-10-06,Sauce de Luna - Comisaría,222mm
2012-10-07,Banderas,---mm
2012-10-07,Chañar - Comisaría,55mm
2012-10-07,Conscripto Bernardi - Comisaría,62mm
2012-10-07,El Cimarrón - Comisaría,25mm
2012-10-07,Elias Romero - Dto. Moreyra - Comisaría,25mm
2012-10-07,Federal - Brigada Abigeato,26mm
2012-10-07,Federal - Jefatura Departamental,---mm
2012-10-07,La Calandria - Comisaría,6mm
2012-10-07,Nueva Vizcaya - Comisaría,---mm
2012-10-07,Sauce de Luna - Comisaría,50mm
2012-10-08,Banderas,---mm
2012-10-08,Chañar - Comisaría,75mm
2012-10-08,Conscripto Bernardi - Comisaría,30mm
2012-10-08,El Cimarrón - Comisaría,14mm
2012-10-08,Elias Romero - Dto. Moreyra - Comisaría,84mm
2012-10-08,Federal - Brigada Abigeato,---mm
2012-10-08,Federal - Jefatura Departamental,78mm
2012-10-08,La Calandria - Comisaría,18mm
2012-10-08,Nueva Vizcaya - Comisaría,---mm
2012-10-08,Sauce de Luna - Comisaría,72mm
2012-10-21,Banderas,40mm
2012-10-21,Chañar - Comisaría,27mm
2012-10-21,Conscripto Bernardi - Comisaría,30mm
2012-10-21,El Cimarrón - Comisaría,27mm
2012-10-21,Elias Romero - Dto. Moreyra - Comisaría,28mm
2012-10-21,Federal - Brigada Abigeato,34mm
2012-10-21,Federal - Jefatura Departamental,34mm
2012-10-21,La Calandria - Comisaría,40mm
2012-10-21,Nueva Vizcaya - Comisaría,---mm
2012-10-21,Sauce de Luna - Comisaría,50mm
2012-10-22,Banderas,---mm
2012-10-22,Chañar - Comisaría,---mm
2012-10-22,Conscripto Bernardi - Comisaría,---mm
2012-10-22,El Cimarrón - Comisaría,---mm
2012-10-22,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-22,Federal - Brigada Abigeato,---mm
2012-10-22,Federal - Jefatura Departamental,---mm
2012-10-22,La Calandria - Comisaría,---mm
2012-10-22,Nueva Vizcaya - Comisaría,---mm
2012-10-22,Sauce de Luna - Comisaría,---mm
2012-10-23,Banderas,---mm
2012-10-23,Chañar - Comisaría,---mm
2012-10-23,Conscripto Bernardi - Comisaría,---mm
2012-10-23,El Cimarrón - Comisaría,---mm
2012-10-23,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-23,Federal - Brigada Abigeato,---mm
2012-10-23,Federal - Jefatura Departamental,---mm
2012-10-23,La Calandria - Comisaría,---mm
2012-10-23,Nueva Vizcaya - Comisaría,---mm
2012-10-23,Sauce de Luna - Comisaría,---mm
2012-10-27,Banderas,---mm
2012-10-27,Chañar - Comisaría,---mm
2012-10-27,Conscripto Bernardi - Comisaría,---mm
2012-10-27,El Cimarrón - Comisaría,---mm
2012-10-27,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-27,Federal - Brigada Abigeato,---mm
2012-10-27,Federal - Jefatura Departamental,---mm
2012-10-27,La Calandria - Comisaría,---mm
2012-10-27,Nueva Vizcaya - Comisaría,---mm
2012-10-27,Sauce de Luna - Comisaría,---mm
2012-10-28,Banderas,3mm
2012-10-28,Chañar - Comisaría,7mm
2012-10-28,Conscripto Bernardi - Comisaría,10mm
2012-10-28,El Cimarrón - Comisaría,5mm
2012-10-28,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-28,Federal - Brigada Abigeato,---mm
2012-10-28,Federal - Jefatura Departamental,---mm
2012-10-28,La Calandria - Comisaría,6mm
2012-10-28,Nueva Vizcaya - Comisaría,3mm
2012-10-28,Sauce de Luna - Comisaría,---mm
2012-10-29,Banderas,---mm
2012-10-29,Chañar - Comisaría,---mm
2012-10-29,Conscripto Bernardi - Comisaría,---mm
2012-10-29,El Cimarrón - Comisaría,---mm
2012-10-29,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-29,Federal - Brigada Abigeato,---mm
2012-10-29,Federal - Jefatura Departamental,---mm
2012-10-29,La Calandria - Comisaría,---mm
2012-10-29,Nueva Vizcaya - Comisaría,---mm
2012-10-29,Sauce de Luna - Comisaría,---mm
2012-10-31,Banderas,---mm
2012-10-31,Chañar - Comisaría,---mm
2012-10-31,Conscripto Bernardi - Comisaría,---mm
2012-10-31,El Cimarrón - Comisaría,---mm
2012-10-31,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-10-31,Federal - Brigada Abigeato,---mm
2012-10-31,Federal - Jefatura Departamental,---mm
2012-10-31,La Calandria - Comisaría,---mm
2012-10-31,Nueva Vizcaya - Comisaría,---mm
2012-10-31,Sauce de Luna - Comisaría,---mm
2012-11-09,Banderas,---mm
2012-11-09,Chañar - Comisaría,17mm
2012-11-09,Conscripto Bernardi - Comisaría,46mm
2012-11-09,El Cimarrón - Comisaría,38mm
2012-11-09,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-11-09,Federal - Brigada Abigeato,26mm
2012-11-09,Federal - Jefatura Departamental,26mm
2012-11-09,La Calandria - Comisaría,5mm
2012-11-09,Nueva Vizcaya - Comisaría,---mm
2012-11-09,Sauce de Luna - Comisaría,62mm
2012-11-10,Banderas,36mm
2012-11-10,Chañar - Comisaría,26mm
2012-11-10,Conscripto Bernardi - Comisaría,20mm
2012-11-10,El Cimarrón - Comisaría,30mm
2012-11-10,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-11-10,Federal - Brigada Abigeato,---mm
2012-11-10,Federal - Jefatura Departamental,21mm
2012-11-10,La Calandria - Comisaría,22mm
2012-11-10,Nueva Vizcaya - Comisaría,---mm
2012-11-10,Sauce de Luna - Comisaría,25mm
2012-11-18,Banderas,---mm
2012-11-18,Chañar - Comisaría,10mm
2012-11-18,Conscripto Bernardi - Comisaría,---mm
2012-11-18,El Cimarrón - Comisaría,---mm
2012-11-18,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-11-18,Federal - Brigada Abigeato,---mm
2012-11-18,Federal - Jefatura Departamental,---mm
2012-11-18,La Calandria - Comisaría,---mm
2012-11-18,Nueva Vizcaya - Comisaría,---mm
2012-11-18,Sauce de Luna - Comisaría,---mm
2012-11-22,Banderas,28mm
2012-11-22,Chañar - Comisaría,27mm
2012-11-22,Conscripto Bernardi - Comisaría,19mm
2012-11-22,El Cimarrón - Comisaría,25mm
2012-11-22,Elias Romero - Dto. Moreyra - Comisaría,18mm
2012-11-22,Federal - Brigada Abigeato,---mm
2012-11-22,Federal - Jefatura Departamental,25mm
2012-11-22,La Calandria - Comisaría,28mm
2012-11-22,Nueva Vizcaya - Comisaría,---mm
2012-11-22,Sauce de Luna - Comisaría,26mm
2012-11-30,Banderas,---mm
2012-11-30,Chañar - Comisaría,---mm
2012-11-30,Conscripto Bernardi - Comisaría,---mm
2012-11-30,El Cimarrón - Comisaría,---mm
2012-11-30,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-11-30,Federal - Brigada Abigeato,---mm
2012-11-30,Federal - Jefatura Departamental,---mm
2012-11-30,La Calandria - Comisaría,---mm
2012-11-30,Nueva Vizcaya - Comisaría,---mm
2012-11-30,Sauce de Luna - Comisaría,---mm
2012-12-03,Banderas,20mm
2012-12-03,Chañar - Comisaría,17mm
2012-12-03,Conscripto Bernardi - Comisaría,22mm
2012-12-03,El Cimarrón - Comisaría,20mm
2012-12-03,Elias Romero - Dto. Moreyra - Comisaría,9mm
2012-12-03,Federal - Brigada Abigeato,12mm
2012-12-03,Federal - Jefatura Departamental,12mm
2012-12-03,La Calandria - Comisaría,35mm
2012-12-03,Nueva Vizcaya - Comisaría,---mm
2012-12-03,Sauce de Luna - Comisaría,19mm
2012-12-06,Banderas,---mm
2012-12-06,Chañar - Comisaría,22mm
2012-12-06,Conscripto Bernardi - Comisaría,---mm
2012-12-06,El Cimarrón - Comisaría,---mm
2012-12-06,Elias Romero - Dto. Moreyra - Comisaría,33mm
2012-12-06,Federal - Brigada Abigeato,---mm
2012-12-06,Federal - Jefatura Departamental,34mm
2012-12-06,La Calandria - Comisaría,33mm
2012-12-06,Nueva Vizcaya - Comisaría,---mm
2012-12-06,Sauce de Luna - Comisaría,44mm
2012-12-10,Banderas,8mm
2012-12-10,Chañar - Comisaría,12mm
2012-12-10,Conscripto Bernardi - Comisaría,10mm
2012-12-10,El Cimarrón - Comisaría,10mm
2012-12-10,Elias Romero - Dto. Moreyra - Comisaría,12mm
2012-12-10,Federal - Brigada Abigeato,15mm
2012-12-10,Federal - Jefatura Departamental,6mm
2012-12-10,La Calandria - Comisaría,5mm
2012-12-10,Nueva Vizcaya - Comisaría,---mm
2012-12-10,Sauce de Luna - Comisaría,4mm
2012-12-12,Banderas,90mm
2012-12-12,Chañar - Comisaría,51mm
2012-12-12,Conscripto Bernardi - Comisaría,50mm
2012-12-12,El Cimarrón - Comisaría,65mm
2012-12-12,Elias Romero - Dto. Moreyra - Comisaría,15mm
2012-12-12,Federal - Brigada Abigeato,55mm
2012-12-12,Federal - Jefatura Departamental,55mm
2012-12-12,La Calandria - Comisaría,107mm
2012-12-12,Nueva Vizcaya - Comisaría,75mm
2012-12-12,Sauce de Luna - Comisaría,---mm
2012-12-15,Banderas,---mm
2012-12-15,Chañar - Comisaría,---mm
2012-12-15,Conscripto Bernardi - Comisaría,---mm
2012-12-15,El Cimarrón - Comisaría,---mm
2012-12-15,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-12-15,Federal - Brigada Abigeato,---mm
2012-12-15,Federal - Jefatura Departamental,---mm
2012-12-15,La Calandria - Comisaría,---mm
2012-12-15,Nueva Vizcaya - Comisaría,---mm
2012-12-15,Sauce de Luna - Comisaría,---mm
2012-12-16,Banderas,11mm
2012-12-16,Chañar - Comisaría,27mm
2012-12-16,Conscripto Bernardi - Comisaría,33mm
2012-12-16,El Cimarrón - Comisaría,45mm
2012-12-16,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-12-16,Federal - Brigada Abigeato,---mm
2012-12-16,Federal - Jefatura Departamental,27mm
2012-12-16,La Calandria - Comisaría,---mm
2012-12-16,Nueva Vizcaya - Comisaría,---mm
2012-12-16,Sauce de Luna - Comisaría,---mm
2012-12-17,Banderas,---mm
2012-12-17,Chañar - Comisaría,20mm
2012-12-17,Conscripto Bernardi - Comisaría,25mm
2012-12-17,El Cimarrón - Comisaría,15mm
2012-12-17,Elias Romero - Dto. Moreyra - Comisaría,18mm
2012-12-17,Federal - Brigada Abigeato,18mm
2012-12-17,Federal - Jefatura Departamental,18mm
2012-12-17,La Calandria - Comisaría,12mm
2012-12-17,Nueva Vizcaya - Comisaría,---mm
2012-12-17,Sauce de Luna - Comisaría,30mm
2012-12-18,Banderas,---mm
2012-12-18,Chañar - Comisaría,23mm
2012-12-18,Conscripto Bernardi - Comisaría,21mm
2012-12-18,El Cimarrón - Comisaría,21mm
2012-12-18,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-12-18,Federal - Brigada Abigeato,16mm
2012-12-18,Federal - Jefatura Departamental,16mm
2012-12-18,La Calandria - Comisaría,25mm
2012-12-18,Nueva Vizcaya - Comisaría,---mm
2012-12-18,Sauce de Luna - Comisaría,50mm
2012-12-19,Banderas,---mm
2012-12-19,Chañar - Comisaría,---mm
2012-12-19,Conscripto Bernardi - Comisaría,---mm
2012-12-19,El Cimarrón - Comisaría,---mm
2012-12-19,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-12-19,Federal - Brigada Abigeato,---mm
2012-12-19,Federal - Jefatura Departamental,8mm
2012-12-19,La Calandria - Comisaría,---mm
2012-12-19,Nueva Vizcaya - Comisaría,23mm
2012-12-19,Sauce de Luna - Comisaría,---mm
2012-12-20,Banderas,---mm
2012-12-20,Chañar - Comisaría,---mm
2012-12-20,Conscripto Bernardi - Comisaría,---mm
2012-12-20,El Cimarrón - Comisaría,---mm
2012-12-20,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-12-20,Federal - Brigada Abigeato,---mm
2012-12-20,Federal - Jefatura Departamental,---mm
2012-12-20,La Calandria - Comisaría,---mm
2012-12-20,Nueva Vizcaya - Comisaría,---mm
2012-12-20,Sauce de Luna - Comisaría,---mm
2012-12-25,Banderas,---mm
2012-12-25,Chañar - Comisaría,2mm
2012-12-25,Conscripto Bernardi - Comisaría,---mm
2012-12-25,El Cimarrón - Comisaría,3mm
2012-12-25,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-12-25,Federal - Brigada Abigeato,1mm
2012-12-25,Federal - Jefatura Departamental,1mm
2012-12-25,La Calandria - Comisaría,4mm
2012-12-25,Nueva Vizcaya - Comisaría,---mm
2012-12-25,Sauce de Luna - Comisaría,10mm
2012-12-31,Banderas,---mm
2012-12-31,Chañar - Comisaría,40mm
2012-12-31,Conscripto Bernardi - Comisaría,20mm
2012-12-31,El Cimarrón - Comisaría,5mm
2012-12-31,Elias Romero - Dto. Moreyra - Comisaría,---mm
2012-12-31,Federal - Brigada Abigeato,8mm
