fecha,Estación,Precipitación
2011-03-24,Tala - Ciudad,18mm
2011-03-26,Durazno - Comisaría,---mm
2011-03-26,Gdor Echagüe - Comisaría,---mm
2011-03-26,Gdor Mansilla - Comisaría,---mm
2011-03-26,Gdor. Maciá - Comisaría,---mm
2011-03-26,Rosario del Tala - OSM,---mm
2011-03-26,Sauce Norte,---mm
2011-03-26,Tala - Ciudad,---mm
2011-04-02,Durazno - Comisaría,---mm
2011-04-02,Gdor Echagüe - Comisaría,---mm
2011-04-02,Gdor Mansilla - Comisaría,---mm
2011-04-02,Gdor. Maciá - Comisaría,---mm
2011-04-02,Rosario del Tala - OSM,---mm
2011-04-02,Sauce Norte,---mm
2011-04-02,Tala - Ciudad,---mm
2011-04-03,Durazno - Comisaría,4mm
2011-04-03,Gdor Echagüe - Comisaría,1mm
2011-04-03,Gdor Mansilla - Comisaría,0mm
2011-04-03,Gdor. Maciá - Comisaría,6mm
2011-04-03,Rosario del Tala - OSM,0mm
2011-04-03,Sauce Norte,0mm
2011-04-03,Tala - Ciudad,0mm
2011-04-13,Durazno - Comisaría,---mm
2011-04-13,Gdor Echagüe - Comisaría,---mm
2011-04-13,Gdor Mansilla - Comisaría,---mm
2011-04-13,Gdor. Maciá - Comisaría,---mm
2011-04-13,Rosario del Tala - OSM,---mm
2011-04-13,Sauce Norte,---mm
2011-04-13,Tala - Ciudad,---mm
2011-04-14,Durazno - Comisaría,---mm
2011-04-14,Gdor Echagüe - Comisaría,---mm
2011-04-14,Gdor Mansilla - Comisaría,---mm
2011-04-14,Gdor. Maciá - Comisaría,---mm
2011-04-14,Rosario del Tala - OSM,---mm
2011-04-14,Sauce Norte,---mm
2011-04-14,Tala - Ciudad,---mm
2011-04-15,Durazno - Comisaría,3mm
2011-04-15,Gdor Echagüe - Comisaría,8mm
2011-04-15,Gdor Mansilla - Comisaría,5mm
2011-04-15,Gdor. Maciá - Comisaría,4mm
2011-04-15,Rosario del Tala - OSM,7mm
2011-04-15,Sauce Norte,4mm
2011-04-15,Tala - Ciudad,7mm
2011-04-17,Durazno - Comisaría,---mm
2011-04-17,Gdor Echagüe - Comisaría,---mm
2011-04-17,Gdor Mansilla - Comisaría,---mm
2011-04-17,Gdor. Maciá - Comisaría,---mm
2011-04-17,Rosario del Tala - OSM,---mm
2011-04-17,Sauce Norte,---mm
2011-04-17,Tala - Ciudad,---mm
2011-04-20,Durazno - Comisaría,32mm
2011-04-20,Gdor Echagüe - Comisaría,20mm
2011-04-20,Gdor Mansilla - Comisaría,36mm
2011-04-20,Gdor. Maciá - Comisaría,17mm
2011-04-20,Rosario del Tala - OSM,19mm
2011-04-20,Sauce Norte,20mm
2011-04-20,Tala - Ciudad,19mm
2011-04-21,Durazno - Comisaría,8mm
2011-04-21,Gdor Echagüe - Comisaría,13mm
2011-04-21,Gdor Mansilla - Comisaría,7mm
2011-04-21,Gdor. Maciá - Comisaría,11mm
2011-04-21,Rosario del Tala - OSM,11mm
2011-04-21,Sauce Norte,7mm
2011-04-21,Tala - Ciudad,11mm
2011-04-29,Durazno - Comisaría,---mm
2011-04-29,Gdor Echagüe - Comisaría,---mm
2011-04-29,Gdor Mansilla - Comisaría,---mm
2011-04-29,Gdor. Maciá - Comisaría,---mm
2011-04-29,Rosario del Tala - OSM,---mm
2011-04-29,Sauce Norte,---mm
2011-04-29,Tala - Ciudad,---mm
2011-05-01,Durazno - Comisaría,1mm
2011-05-01,Gdor Echagüe - Comisaría,1mm
2011-05-01,Gdor Mansilla - Comisaría,2mm
2011-05-01,Gdor. Maciá - Comisaría,1mm
2011-05-01,Rosario del Tala - OSM,1mm
2011-05-01,Sauce Norte,---mm
2011-05-01,Tala - Ciudad,1mm
2011-05-14,Durazno - Comisaría,33mm
2011-05-14,Gdor Echagüe - Comisaría,27mm
2011-05-14,Gdor Mansilla - Comisaría,25mm
2011-05-14,Gdor. Maciá - Comisaría,27mm
2011-05-14,Rosario del Tala - OSM,25mm
2011-05-14,Sauce Norte,30mm
2011-05-14,Tala - Ciudad,25mm
2011-05-15,Durazno - Comisaría,---mm
2011-05-15,Gdor Echagüe - Comisaría,---mm
2011-05-15,Gdor Mansilla - Comisaría,---mm
2011-05-15,Gdor. Maciá - Comisaría,---mm
2011-05-15,Rosario del Tala - OSM,---mm
2011-05-15,Sauce Norte,---mm
2011-05-15,Tala - Ciudad,---mm
2011-05-22,Durazno - Comisaría,2mm
2011-05-22,Gdor Echagüe - Comisaría,5mm
2011-05-22,Gdor Mansilla - Comisaría,3mm
2011-05-22,Gdor. Maciá - Comisaría,---mm
2011-05-22,Rosario del Tala - OSM,---mm
2011-05-22,Sauce Norte,4mm
2011-05-22,Tala - Ciudad,6mm
2011-05-24,Durazno - Comisaría,57mm
2011-05-24,Gdor Echagüe - Comisaría,67mm
2011-05-24,Gdor Mansilla - Comisaría,48mm
2011-05-24,Gdor. Maciá - Comisaría,126mm
2011-05-24,Rosario del Tala - OSM,130mm
2011-05-24,Sauce Norte,73mm
2011-05-24,Tala - Ciudad,130mm
2011-05-25,Durazno - Comisaría,---mm
2011-05-25,Gdor Echagüe - Comisaría,---mm
2011-05-25,Gdor Mansilla - Comisaría,---mm
2011-05-25,Gdor. Maciá - Comisaría,---mm
2011-05-25,Rosario del Tala - OSM,---mm
2011-05-25,Sauce Norte,---mm
2011-05-25,Tala - Ciudad,---mm
2011-06-06,Durazno - Comisaría,12mm
2011-06-06,Gdor Echagüe - Comisaría,17mm
2011-06-06,Gdor Mansilla - Comisaría,11mm
2011-06-06,Gdor. Maciá - Comisaría,11mm
2011-06-06,Rosario del Tala - OSM,11mm
2011-06-06,Sauce Norte,19mm
2011-06-06,Tala - Ciudad,11mm
2011-06-15,Durazno - Comisaría,1mm
2011-06-15,Gdor Echagüe - Comisaría,1mm
2011-06-15,Gdor Mansilla - Comisaría,---mm
